mode,load,0_densenet121-8,1_mobilenet_v3_small-16,2_squeezenet1_0-4
mps-uncap,0.8,112.71817684173597,617.9518222808838,46.47669792175293
mps-uncap,0.9,799.1068840026855,7920.075798034668,1687.1371269226074
mps-uncap,1.0,7415.956139564514,12011.805009841919,3609.3893527984624
mps-uncap,0.5,24.53768253326416,10.721707344055176,3.5791873931884766
mps-uncap,0.6,34.28521156311036,17.0100212097168,5.15260696411133
mps-uncap,0.7,61.16027832031253,56.17623329162598,9.40232276916504
mps-uncap,0.1,9.352254867553711,7.295799255371094,2.37119197845459
mps-uncap,0.2,11.653995513916017,7.201433181762695,3.396034240722657
mps-uncap,0.3,12.866783142089849,6.385064125061038,2.8042793273925786
mps-uncap,0.4,15.747547149658203,7.399511337280275,2.994561195373536
