mode,load,0_densenet121-8,1_mobilenet_v3_small-16,2_squeezenet1_0-4
mps-uncap,0.8,43.77877712249756,219.2690372467041,12.55345344543457
mps-uncap,0.9,539.9233102798462,4831.798315048218,1549.224853515625
mps-uncap,1.0,3990.0786876678467,6702.682375907898,1908.614993095398
mps-uncap,0.5,16.63649082183838,6.820082664489746,2.6662349700927734
mps-uncap,0.6,21.146059036254883,8.73565673828125,3.1336545944213867
mps-uncap,0.7,28.27894687652588,23.08201789855957,4.463434219360352
mps-uncap,0.1,22.064924240112305,9.574174880981445,4.024267196655273
mps-uncap,0.2,15.06662368774414,7.870197296142578,3.9145946502685547
mps-uncap,0.3,14.099836349487305,6.0204267501831055,3.031015396118164
mps-uncap,0.4,13.743877410888672,5.7926177978515625,2.6662349700927734
