mode,load,0_densenet121-8,1_mobilenet_v3_small-16,2_squeezenet1_0-4
mps-uncap,0.8,211.80129051208496,740.297794342041,124.58062171936035
mps-uncap,0.9,931.3971996307373,8798.460721969604,1769.5362567901611
mps-uncap,1.0,8191.576719284058,13337.705135345459,3975.1062393188477
mps-uncap,0.5,70.84393501281738,51.22256278991699,13.83066177368164
mps-uncap,0.6,110.08238792419434,52.945852279663086,17.93074607849121
mps-uncap,0.7,137.12048530578613,111.97090148925781,29.084444046020508
mps-uncap,0.1,43.83420944213867,31.2502384185791,9.186506271362305
mps-uncap,0.2,35.75587272644043,32.33647346496582,13.31472396850586
mps-uncap,0.3,36.1173152923584,31.084299087524414,12.299537658691406
mps-uncap,0.4,45.50290107727051,43.070316314697266,14.079809188842773
