mode,load,0_densenet121-8,1_mobilenet_v3_small-16,2_squeezenet1_0-4
mps-uncap,0.8,31.72171115875244,215.07906913757324,10.267972946166992
mps-uncap,0.9,527.9580354690552,4827.6355266571045,1547.196865081787
mps-uncap,1.0,3977.967381477356,6697.994947433472,1906.578540802002
mps-uncap,0.5,4.2514801025390625,2.536654472351074,0.21564960479736328
mps-uncap,0.6,9.124994277954102,4.377841949462891,0.9773969650268555
mps-uncap,0.7,16.140341758728027,18.761396408081055,2.265453338623047
mps-uncap,0.1,0.03337860107421875,0.029325485229492188,0.02765655517578125
mps-uncap,0.2,0.02956390380859375,0.028133392333984375,0.02765655517578125
mps-uncap,0.3,0.026702880859375,0.022172927856445312,0.0209808349609375
mps-uncap,0.4,0.025272369384765625,0.9021759033203125,0.02002716064453125
