mode,load,0_densenet121-8,1_mobilenet_v3_small-16,2_squeezenet1_0-4
mps-uncap,0.8,12.319564819335938,4.358530044555664,3.014087677001953
mps-uncap,0.9,12.326955795288086,4.764032363891602,3.052663803100586
mps-uncap,1.0,12.424230575561523,4.71949577331543,2.6531219482421875
mps-uncap,0.5,13.074874877929688,4.76820468902588,2.7714490890502934
mps-uncap,0.6,12.600135803222656,4.698181152343751,2.8443574905395512
mps-uncap,0.7,12.569594383239746,4.707813262939453,2.9381275177001958
mps-uncap,0.1,27.048921585083008,9.881591796875,4.176974296569824
mps-uncap,0.2,21.56834602355957,8.983707427978516,4.063606262207031
mps-uncap,0.3,14.805936813354492,7.104086875915527,3.250980377197266
mps-uncap,0.4,13.537168502807617,5.2065372467041025,3.017425537109375
