mode,load,0_mobilenet_v2-16,1_resnet34-16,2_resnet50-4
mps-uncap,0.8,17.120766639709473,22.278547286987312,16.65043830871582
mps-uncap,0.9,31.577634811401406,35.51769256591797,29.752779006958008
mps-uncap,1.0,139.1286849975586,559.3899488449099,69.77849006652833
mps-uncap,0.5,11.429977416992188,10.585594177246096,13.246965408325195
mps-uncap,0.6,11.304569244384764,12.403488159179688,13.445138931274414
mps-uncap,0.7,13.050198554992676,15.989899635314945,13.879394531250005
mps-uncap,0.1,6.7855119705200195,5.823373794555664,7.761096954345703
mps-uncap,0.2,9.381294250488283,6.471443176269531,7.836484909057619
mps-uncap,0.3,10.618877410888672,7.854747772216801,11.527037620544434
mps-uncap,0.4,10.696220397949219,9.4350814819336,12.5579833984375
