mode,load,0_mobilenet_v2-16,1_resnet34-16,2_resnet50-4
mps-uncap,0.8,48.931121826171875,75.70147514343262,39.92891311645508
mps-uncap,0.9,101.75371170043945,80.46507835388184,126.89423561096191
mps-uncap,1.0,238.40785026550293,830.4760456085205,139.17088508605957
mps-uncap,0.5,23.07271957397461,22.80879020690918,26.792287826538086
mps-uncap,0.6,29.560327529907227,24.35588836669922,38.66219520568848
mps-uncap,0.7,35.52532196044922,74.48649406433105,27.94933319091797
mps-uncap,0.1,9.216070175170898,7.555723190307617,7.266998291015625
mps-uncap,0.2,28.051376342773438,12.867212295532227,10.68878173828125
mps-uncap,0.3,20.981550216674805,12.164592742919922,18.846750259399414
mps-uncap,0.4,20.109891891479492,19.308805465698242,24.064064025878906
