mode,load,0_mobilenet_v2-16,1_resnet34-16,2_resnet50-4
mps-uncap,0.8,6.5909624099731445,8.420586585998535,7.144451141357422
mps-uncap,0.9,10.054588317871094,12.354850769042969,9.883642196655273
mps-uncap,1.0,35.84122657775879,174.3474006652832,24.096250534057617
mps-uncap,0.5,5.742788314819336,5.801677703857422,7.220268249511719
mps-uncap,0.6,5.533695220947266,6.356716156005859,6.957292556762695
mps-uncap,0.7,5.594491958618164,7.20667839050293,6.742000579833984
mps-uncap,0.1,6.049871444702148,5.273342132568359,6.9332122802734375
mps-uncap,0.2,6.184935569763184,4.936814308166504,6.54911994934082
mps-uncap,0.3,6.248235702514648,5.184173583984375,6.821870803833008
mps-uncap,0.4,5.936861038208008,5.485296249389648,7.087230682373047
