mode,load,0_mobilenet_v2-16,1_resnet34-16,2_resnet50-4
mps-uncap,0.8,2.1834373474121094,2.3796558380126953,1.2714862823486328
mps-uncap,0.9,5.064725875854492,5.911111831665039,4.012107849121094
mps-uncap,1.0,30.370235443115234,166.68283939361572,17.17853546142578
mps-uncap,0.5,0.046253204345703125,0.047206878662109375,0.04839897155761719
mps-uncap,0.6,0.04673004150390625,0.046253204345703125,0.0476837158203125
mps-uncap,0.7,0.7796287536621094,0.37026405334472656,0.050067901611328125
mps-uncap,0.1,0.054836273193359375,0.05602836608886719,0.0553131103515625
mps-uncap,0.2,0.04935264587402344,0.04935264587402344,0.048160552978515625
mps-uncap,0.3,0.04839897155761719,0.04744529724121094,0.051021575927734375
mps-uncap,0.4,0.04863739013671875,0.04863739013671875,0.04839897155761719
