mode,load,0_resnet18-4,1_resnet18-4,2_resnet18-4,3_resnet18-4
mig,0.1,3.01516056060791,3.0031204223632812,3.011345863342285,4.885554313659668
mig,0.2,2.996087074279785,3.0243396759033203,2.963900566101074,4.848718643188477
mig,0.3,2.9981136322021484,2.941608428955078,2.995133399963379,4.846334457397461
mig,0.4,2.9332637786865234,2.907991409301758,3.106832504272461,4.858970642089844
mig,0.5,2.9287338256835938,2.9420852661132812,3.134489059448242,4.871606826782227
mig,0.6,3.279447555541992,3.490924835205078,3.381967544555664,6.458640098571777
mig,0.7,4.200458526611328,4.2182207107543945,4.29224967956543,7.825016975402832
mig,0.8,5.426645278930664,5.469083786010742,5.591392517089844,9.702205657958984
mig,0.9,8.142948150634766,9.90152359008789,8.124947547912598,16.939997673034668
mig,1.0,116.37639999389648,35.25853157043457,23.650050163269043,643.9821720123291
