mode,load,0_resnet18-4,1_resnet18-4,2_resnet18-4,3_resnet18-4
mig,0.1,0.047206878662109375,0.047206878662109375,0.04673004150390625,0.050187110900878906
mig,0.2,0.0457763671875,0.044345855712890625,0.0438690185546875,0.04553794860839844
mig,0.3,0.043392181396484375,0.04267692565917969,0.044345855712890625,0.04553794860839844
mig,0.4,0.04291534423828125,0.041484832763671875,0.0457763671875,0.047206878662109375
mig,0.5,0.10967254638671875,0.047206878662109375,0.17154216766357422,0.0514984130859375
mig,0.6,0.7617473602294922,0.9329319000244141,0.828862190246582,1.7534494400024414
mig,0.7,1.6865730285644531,1.6694068908691406,1.740097999572754,3.1163692474365234
mig,0.8,2.9126405715942383,2.918720245361328,3.0426979064941406,4.996061325073242
mig,0.9,5.624532699584961,7.353305816650391,5.572915077209473,12.229323387145996
mig,1.0,113.86740207672119,32.70721435546875,21.10743522644043,639.2745971679688
