mode,load,0_resnet18-4,1_resnet18-4,2_resnet18-4,3_resnet18-4
mig,0.1,5.499124526977539,5.554914474487305,6.934881210327148,8.590936660766602
mig,0.2,7.625341415405273,7.599115371704102,9.34457778930664,11.425495147705078
mig,0.3,12.46953010559082,11.321783065795898,9.86027717590332,15.707969665527344
mig,0.4,13.336181640625,10.96343994140625,11.890411376953125,31.885862350463867
mig,0.5,15.938282012939453,14.830589294433594,15.01917839050293,30.718088150024414
mig,0.6,20.455121994018555,20.859718322753906,23.688077926635742,34.03663635253906
mig,0.7,22.039413452148438,29.930591583251953,26.122093200683594,47.78027534484863
mig,0.8,37.80531883239746,35.29691696166992,32.13763236999512,75.72150230407715
mig,0.9,49.30877685546875,71.69079780578613,39.3979549407959,120.71633338928223
mig,1.0,340.1954174041748,137.27974891662598,108.42609405517578,982.2015762329102
