mode,load,0_resnet18-4,1_resnet18-4,2_resnet18-4,3_resnet18-4
mig,0.1,2.9180049896240234,2.9096603393554688,2.908468246459961,4.813909530639648
mig,0.2,2.8554201126098633,2.881765365600586,2.809882164001465,4.780054092407227
mig,0.3,2.8111934661865234,2.7806758880615234,2.785205841064453,4.75621223449707
mig,0.4,2.705812454223633,2.689838409423828,2.7894973754882812,4.7321319580078125
mig,0.5,2.57110595703125,2.6051998138427734,2.568960189819336,4.712343215942383
mig,0.6,2.516031265258789,2.548694610595703,2.5463104248046875,4.705190658569336
mig,0.7,2.51007080078125,2.542734146118164,2.547025680541992,4.706382751464844
mig,0.8,2.5110244750976562,2.5451183319091797,2.5446414947509766,4.70423698425293
mig,0.9,2.5110244750976562,2.5429725646972656,2.5420188903808594,4.704952239990234
mig,1.0,2.512693405151367,2.5441646575927734,2.5420188903808594,4.706382751464844
