mode,load,0_mobilenet_v3_large-4,1_resnet50-8,2_squeezenet1_1-4
mps-uncap,0.8,8.895492553710938,16.53261184692383,4.381418228149419
mps-uncap,0.9,20.307636260986335,40.78934192657472,6.722903251647949
mps-uncap,1.0,48.46231937408447,368.99533271789556,15.011906623840332
mps-uncap,0.5,5.995035171508789,6.8188667297363335,3.554821014404297
mps-uncap,0.6,5.902290344238283,7.832789421081541,3.383159637451172
mps-uncap,0.7,7.167339324951172,13.071990013122557,3.1673192977905273
mps-uncap,0.1,3.8929462432861337,0.8789300918579102,0.44226646423339844
mps-uncap,0.2,6.208658218383789,4.968309402465822,1.8026351928710973
mps-uncap,0.3,6.757450103759765,6.374740600585939,2.6050806045532227
mps-uncap,0.4,6.961250305175781,7.0674896240234375,3.200817108154297
