mode,load,0_mobilenet_v3_large-4,1_resnet50-8,2_squeezenet1_1-4
mps-uncap,0.8,11.928272247314453,21.50561809539795,6.122255325317384
mps-uncap,0.9,23.54390621185303,45.84627151489258,8.4395170211792
mps-uncap,1.0,51.799893379211426,374.51319694519043,16.852855682373047
mps-uncap,0.5,9.699106216430664,12.03875541687012,5.710363388061523
mps-uncap,0.6,9.127187728881838,12.594556808471678,5.304813385009766
mps-uncap,0.7,10.207295417785645,17.877292633056637,4.889416694641115
mps-uncap,0.1,10.494184494018555,7.708430290222168,3.1387805938720703
mps-uncap,0.2,12.548065185546875,11.295223236083986,4.185581207275392
mps-uncap,0.3,12.444353103637694,12.908411026000977,5.172848701477051
mps-uncap,0.4,11.363744735717773,13.219261169433596,5.536556243896484
