mode,load,0_mobilenet_v3_large-4,1_resnet50-8,2_squeezenet1_1-4
mps-uncap,0.8,2.306699752807617,3.8002729415893555,0.7216930389404297
mps-uncap,0.9,5.258679389953613,10.386466979980469,1.4448165893554688
mps-uncap,1.0,18.466830253601074,263.55576515197754,3.8378238677978516
mps-uncap,0.5,0.30875205993652344,0.045299530029296875,0.17070770263671875
mps-uncap,0.6,0.72479248046875,0.6117820739746094,0.3027915954589844
mps-uncap,0.7,1.5573501586914062,2.4569034576416016,0.41556358337402344
mps-uncap,0.1,0.048160552978515625,0.05078315734863281,0.04458427429199219
mps-uncap,0.2,0.04696846008300781,0.04863739013671875,0.0438690185546875
mps-uncap,0.3,0.04601478576660156,0.050067901611328125,0.04661083221435547
mps-uncap,0.4,0.05459785461425781,0.04792213439941406,0.046253204345703125
