mode,load,0_efficientnet_b6-2,1_efficientnet_b7-2,2_mobilenet_v2-32,3_resnet101-32
mps-uncap,1.0,0.00762939453125,0.0050067901611328125,0.0019073486328125,0.000476837158203125
