mode,load,0_densenet161-8,1_mobilenet_v3_small-32,2_resnet101-4
mps-uncap,0.8,60.38942337036133,15.425729751586923,35.069370269775405
mps-uncap,0.9,85.52629947662359,28.112053871154785,62.67073154449469
mps-uncap,1.0,1105.5060386657715,227.87771224975592,423.98176193237305
mps-uncap,0.5,29.528331756591786,10.99274158477783,18.175625801086422
mps-uncap,0.6,33.65237712860108,11.026501655578613,19.38343048095703
mps-uncap,0.7,44.53582763671875,11.10002994537354,23.467540740966797
mps-uncap,0.1,24.12283420562744,7.113385200500489,13.840436935424805
mps-uncap,0.2,26.81360244750977,10.164904594421387,18.782615661621094
mps-uncap,0.3,26.892781257629395,11.82413101196289,19.61350440979004
mps-uncap,0.4,26.44138336181641,11.347341537475586,19.219255447387706
