mode,load,0_densenet161-8,1_mobilenet_v3_small-32,2_resnet101-4
mps-uncap,0.8,10.640144348144531,2.727985382080078,5.048274993896484
mps-uncap,0.9,10.554313659667969,2.7120113372802734,5.0411224365234375
mps-uncap,1.0,10.750293731689453,2.703428268432617,5.091428756713867
mps-uncap,0.5,10.576963424682617,2.7098655700683594,5.0754547119140625
mps-uncap,0.6,10.548114776611328,2.7070045471191406,4.980564117431641
mps-uncap,0.7,10.53762435913086,2.7031898498535156,5.056858062744141
mps-uncap,0.1,10.533571243286133,2.7348995208740234,5.126953125
mps-uncap,0.2,10.543584823608398,2.714872360229492,5.071878433227539
mps-uncap,0.3,10.607242584228516,2.7191638946533203,5.091667175292969
mps-uncap,0.4,10.607481002807617,2.729177474975586,5.015850067138672
