mode,load,0_densenet161-8,1_mobilenet_v3_small-32,2_resnet101-4
mps-uncap,0.8,0.012159347534179688,0.009059906005859375,0.0095367431640625
mps-uncap,0.9,0.011920928955078125,0.009298324584960938,0.01049041748046875
mps-uncap,1.0,0.013113021850585938,0.010967254638671875,0.011205673217773438
mps-uncap,0.5,0.01239776611328125,0.009059906005859375,0.010728836059570312
mps-uncap,0.6,0.011205673217773438,0.01049041748046875,0.010728836059570312
mps-uncap,0.7,0.01049041748046875,0.009059906005859375,0.010728836059570312
mps-uncap,0.1,0.0209808349609375,0.011682510375976562,0.012874603271484375
mps-uncap,0.2,0.011682510375976562,0.010967254638671875,0.012159347534179688
mps-uncap,0.3,0.012874603271484375,0.011682510375976562,0.011682510375976562
mps-uncap,0.4,0.011444091796875,0.010728836059570312,0.011682510375976562
