mode,load,0_densenet161-8,1_mobilenet_v3_small-32,2_resnet101-4
mps-uncap,0.8,20.406436920166012,6.071786880493164,11.764202117919924
mps-uncap,0.9,19.312107563018795,6.456971168518066,11.884307861328123
mps-uncap,1.0,20.760526657104492,6.599903106689453,11.575021743774412
mps-uncap,0.5,18.396997451782227,6.692595481872557,12.835750579833986
mps-uncap,0.6,19.54941987991333,6.255459785461428,11.844778060913091
mps-uncap,0.7,19.849472045898434,5.932936668395996,11.42892837524414
mps-uncap,0.1,24.720036983489976,7.097296714782716,13.790786266326904
mps-uncap,0.2,25.929107666015625,7.216951847076418,13.859069347381592
mps-uncap,0.3,26.230335235595703,7.162046432495119,14.02492523193359
mps-uncap,0.4,24.13455009460448,6.928668022155763,13.571805953979492
