mode,load,0_densenet161-8,1_mobilenet_v3_small-32,2_resnet101-4
mps-uncap,0.8,21.11339569091797,6.99162483215332,12.634992599487305
mps-uncap,0.9,19.77396011352539,7.272243499755859,12.793302536010742
mps-uncap,1.0,22.321224212646484,6.896018981933594,12.019157409667969
mps-uncap,0.5,23.14162254333496,7.186651229858398,14.473676681518555
mps-uncap,0.6,22.581815719604492,9.772777557373047,13.472318649291992
mps-uncap,0.7,20.684003829956055,6.724119186401367,12.375116348266602
mps-uncap,0.1,26.060819625854492,7.57145881652832,14.18447494506836
mps-uncap,0.2,26.7791748046875,7.892847061157227,14.363765716552734
mps-uncap,0.3,27.11319923400879,7.721900939941406,19.12546157836914
mps-uncap,0.4,26.702404022216797,8.58449935913086,15.328407287597656
