mode,load,0_densenet201-8,1_densenet201-8,2_resnet34-8
mps-uncap,0.8,19.74039077758789,18.748140335083008,5.18345832824707
mps-uncap,0.9,18.941140174865723,20.078134536743164,5.368661880493165
mps-uncap,1.0,19.151997566223145,20.32785415649414,5.575418472290039
mps-uncap,0.5,19.662809371948242,20.05429267883301,4.926538467407227
mps-uncap,0.6,18.93801689147949,17.86172389984131,4.885053634643555
mps-uncap,0.7,19.36931610107422,18.223285675048828,5.011487007141113
mps-uncap,0.1,29.26766872406006,28.5722017288208,5.231714248657227
mps-uncap,0.2,22.1519947052002,22.608518600463867,5.155777931213379
mps-uncap,0.3,21.687960624694824,21.889352798461914,5.055904388427734
mps-uncap,0.4,21.33021354675293,21.181535720825195,5.037355422973632
