mode,load,0_densenet201-8,1_densenet201-8,2_resnet34-8
mps-uncap,0.8,12.084722518920898,11.931419372558594,2.5360584259033203
mps-uncap,0.9,12.253522872924805,12.235641479492188,2.5396347045898438
mps-uncap,1.0,12.094497680664062,12.631654739379883,2.5212764739990234
mps-uncap,0.5,11.991024017333984,12.070417404174805,2.513408660888672
mps-uncap,0.6,12.062788009643555,12.204408645629883,2.5370121002197266
mps-uncap,0.7,12.170553207397461,12.150049209594727,2.5157928466796875
mps-uncap,0.1,12.374401092529297,12.221097946166992,2.5300979614257812
mps-uncap,0.2,12.052774429321289,12.279510498046875,2.518892288208008
mps-uncap,0.3,12.027263641357422,12.239456176757812,2.5191307067871094
mps-uncap,0.4,12.085199356079102,12.081623077392578,2.5174617767333984
