mode,load,0_densenet201-8,1_densenet201-8,2_resnet34-8
mps-uncap,0.8,16.358137130737305,16.220808029174805,3.8878917694091797
mps-uncap,0.9,17.665743827819824,18.234729766845703,4.341840744018555
mps-uncap,1.0,18.71955394744873,19.878387451171875,4.658102989196777
mps-uncap,0.5,14.842748641967773,14.779090881347656,3.8208961486816406
mps-uncap,0.6,15.005350112915039,14.912962913513184,3.717184066772461
mps-uncap,0.7,15.49077033996582,15.333414077758789,3.70633602142334
mps-uncap,0.1,21.816015243530273,21.41392230987549,4.831075668334961
mps-uncap,0.2,20.481586456298828,20.69699764251709,4.760146141052246
mps-uncap,0.3,17.05002784729004,18.453359603881836,4.688024520874023
mps-uncap,0.4,15.44499397277832,15.136003494262695,4.658699035644531
