mode,load,0_densenet201-8,1_densenet201-8,2_resnet34-8
mps-uncap,0.8,54.782724380493164,33.93430709838867,12.96401023864746
mps-uncap,0.9,59.64529514312745,81.72240257263184,31.93211555480957
mps-uncap,1.0,152.12006568908689,225.029468536377,319.3796157836914
mps-uncap,0.5,15.417647361755373,16.635656356811527,4.665136337280277
mps-uncap,0.6,22.04599380493164,18.458008766174316,6.286668777465816
mps-uncap,0.7,29.525804519653324,24.697303771972656,8.541417121887205
mps-uncap,0.1,3.135800361633301,5.6792497634887695,0.07462501525878906
mps-uncap,0.2,12.446641921997074,11.197805404663086,2.4256944656372075
mps-uncap,0.3,13.286638259887695,11.955547332763675,3.953790664672854
mps-uncap,0.4,14.33749198913574,14.12911415100098,4.4075727462768555
