mode,load,0_densenet201-8,1_densenet201-8,2_resnet34-8
mps-uncap,0.8,20.321331024169922,19.246768951416012,6.114711761474611
mps-uncap,0.9,19.271156787872314,20.567853450775143,6.227965354919434
mps-uncap,1.0,19.446287155151367,20.795950889587406,6.368277072906493
mps-uncap,0.5,21.81321382522583,22.163496017456055,5.604009628295898
mps-uncap,0.6,20.941810607910153,20.857453346252438,5.72749614715576
mps-uncap,0.7,20.326128005981438,18.95432472229004,5.943775177001953
mps-uncap,0.1,31.091296672821056,30.6546688079834,5.550737380981445
mps-uncap,0.2,30.490713119506832,32.145678997039795,5.51727533340454
mps-uncap,0.3,24.151861667633078,24.265599250793528,5.489931106567385
mps-uncap,0.4,22.14586257934571,22.05048561096191,5.535356998443602
