mode,load,0_densenet201-8,1_densenet201-8,2_resnet34-8
mps-uncap,0.8,25.264501571655273,20.940780639648438,6.28972053527832
mps-uncap,0.9,29.566407203674316,34.55018997192383,11.057615280151367
mps-uncap,1.0,61.6837739944458,78.28283309936523,126.94549560546875
mps-uncap,0.5,17.063617706298828,16.879558563232422,4.685163497924805
mps-uncap,0.6,17.779111862182617,17.278313636779785,4.727602005004883
mps-uncap,0.7,19.956350326538086,18.59450340270996,5.113959312438965
mps-uncap,0.1,22.129178047180176,21.74389362335205,4.948854446411133
mps-uncap,0.2,21.161794662475586,21.286606788635254,4.950404167175293
mps-uncap,0.3,20.68352699279785,20.96867561340332,4.914760589599609
mps-uncap,0.4,19.41514015197754,18.002033233642578,4.949092864990234
