mode,load,0_densenet201-8,1_densenet201-8,2_resnet34-8
mps-uncap,0.8,141.24274253845215,111.35983467102051,54.64982986450195
mps-uncap,0.9,205.1558494567871,234.39908027648926,75.1180648803711
mps-uncap,1.0,408.9949131011963,456.2206268310547,400.9568691253662
mps-uncap,0.5,48.69556427001953,48.154354095458984,29.751062393188477
mps-uncap,0.6,73.74453544616699,61.798095703125,29.743432998657227
mps-uncap,0.7,98.00338745117188,78.89461517333984,44.65150833129883
mps-uncap,0.1,31.432628631591797,26.53646469116211,6.7138671875
mps-uncap,0.2,44.08431053161621,47.8513240814209,11.48366928100586
mps-uncap,0.3,47.87611961364746,44.7998046875,17.330169677734375
mps-uncap,0.4,76.01070404052734,56.53262138366699,19.287109375
