mode,load,0_densenet201-8,1_densenet201-8,2_resnet34-8
mps-uncap,0.8,100.3621101379395,74.79629516601547,34.051332473754925
mps-uncap,0.9,133.88078451156616,183.78608942031858,58.46364974975585
mps-uncap,1.0,232.1632337570193,391.3875579833985,374.64740276336664
mps-uncap,0.5,32.32181787490845,33.08889389038089,12.292556762695309
mps-uncap,0.6,50.94724655151365,38.67083787918081,14.399633407592765
mps-uncap,0.7,63.4494876861567,50.07009506225563,22.488722801208507
mps-uncap,0.1,24.201500415802006,22.62824773788452,4.396486282348634
mps-uncap,0.2,32.30756759643549,27.043974399566732,6.497018337249753
mps-uncap,0.3,29.981074333190946,26.54904842376711,9.421548843383798
mps-uncap,0.4,31.87709808349621,34.485540390014606,10.18740415573114
