mode,load,0_densenet201-8,1_densenet201-8,2_resnet34-8
mps-uncap,0.8,11.924266815185547,11.83319091796875,2.522706985473633
mps-uncap,0.9,11.849403381347656,12.072324752807617,2.5238990783691406
mps-uncap,1.0,12.048721313476562,12.101411819458008,2.504110336303711
mps-uncap,0.5,11.893749237060547,11.99197769165039,2.502918243408203
mps-uncap,0.6,11.871337890625,12.01176643371582,2.521991729736328
mps-uncap,0.7,12.067079544067383,12.036323547363281,2.501964569091797
mps-uncap,0.1,12.26043701171875,12.007713317871094,2.5167465209960938
mps-uncap,0.2,11.937379837036133,12.102127075195312,2.5072097778320312
mps-uncap,0.3,11.924266815185547,12.038230895996094,2.5031566619873047
mps-uncap,0.4,11.914491653442383,11.980772018432617,2.5048255920410156
