mode,load,0_squeezenet1_0-2,1_squeezenet1_0-2,2_squeezenet1_0-2,3_squeezenet1_0-2
mig,0.1,4.0569305419921875,4.158973693847656,4.118204116821289,4.10008430480957
mig,0.2,3.8825273513793945,3.9745569229125977,3.9801597595214844,3.840923309326172
mig,0.3,2.7871131896972656,2.8154850006103516,2.783656120300293,3.1075477600097656
mig,0.4,2.246856689453125,2.2687911987304688,2.3032426834106445,2.9926300048828125
mig,0.5,2.851247787475586,2.9267072677612305,2.701282501220703,3.626108169555664
mig,0.6,3.6815404891967773,3.5741329193115234,3.710150718688965,4.864931106567383
mig,0.7,7.000923156738281,5.784034729003906,5.905032157897949,7.152438163757324
mig,0.8,727.5540828704834,648.9303112030029,1144.1640853881836,13.32402229309082
mig,0.9,4224.096894264221,4446.385383605957,3912.059545516968,1067.4207210540771
mig,1.0,5715.662240982056,5621.618986129761,5051.742792129517,1832.3359489440918
