mode,load,0_squeezenet1_0-2,1_squeezenet1_0-2,2_squeezenet1_0-2,3_squeezenet1_0-2
mig,0.1,3.9606094360351562,4.053592681884766,4.01759147644043,4.0302276611328125
mig,0.2,3.46219539642334,3.5358667373657227,3.491997718811035,3.663778305053711
mig,0.3,2.113461494445801,2.1276473999023438,2.1108388900756836,2.825021743774414
mig,0.4,1.8662214279174805,1.8744468688964844,1.8837451934814453,2.8030872344970703
mig,0.5,1.859903335571289,1.8668174743652344,1.8558502197265625,2.8247833251953125
mig,0.6,1.8596649169921875,1.8541812896728516,1.8489360809326172,2.8748512268066406
mig,0.7,1.8534660339355469,1.8763542175292969,1.8606185913085938,2.8934478759765625
mig,0.8,1.8596649169921875,1.8582344055175781,1.8875598907470703,2.862215042114258
mig,0.9,1.8296241760253906,1.8322467803955078,1.8260478973388672,2.7930736541748047
mig,1.0,1.8334388732910156,1.8506050109863281,1.832723617553711,2.788066864013672
