mode,load,0_squeezenet1_0-2,1_squeezenet1_0-2,2_squeezenet1_0-2,3_squeezenet1_0-2
mig,0.1,16.237258911132812,17.948150634765625,16.35909080505371,12.037277221679688
mig,0.2,23.504018783569336,18.477439880371094,19.58155632019043,22.033214569091797
mig,0.3,27.381181716918945,18.09549331665039,19.366741180419922,19.528627395629883
mig,0.4,15.903949737548828,16.11781120300293,12.674570083618164,19.22464370727539
mig,0.5,19.263505935668945,19.65165138244629,21.53182029724121,24.982213973999023
mig,0.6,31.807899475097656,38.7117862701416,26.68929100036621,27.471065521240234
mig,0.7,50.519704818725586,35.390377044677734,40.05789756774902,44.71755027770996
mig,0.8,1322.2672939300537,1109.919548034668,2176.4466762542725,72.95417785644531
mig,0.9,6918.256521224976,6891.244411468506,5601.553201675415,1673.6040115356445
mig,1.0,12101.628541946411,11469.506025314331,10874.027490615845,5822.44086265564
