mode,load,0_inception_v3-32,1_mobilenet_v3_large-16,2_vgg16-32
mps-uncap,0.8,55.37283420562744,19.38629150390625,34.41166877746582
mps-uncap,0.9,69.59426403045654,34.398794174194336,73.40598106384277
mps-uncap,1.0,145.2023983001709,44.985055923461914,89.22934532165527
mps-uncap,0.5,18.73016357421875,7.732152938842773,20.084500312805176
mps-uncap,0.6,23.800134658813477,11.865496635437012,21.56984806060791
mps-uncap,0.7,30.228614807128906,15.195369720458984,29.1750431060791
mps-uncap,0.1,12.12167739868164,7.4509382247924805,17.51255989074707
mps-uncap,0.2,11.993765830993652,7.385730743408203,17.528295516967773
mps-uncap,0.3,12.587308883666992,7.529258728027344,17.685532569885254
mps-uncap,0.4,11.994361877441406,7.392644882202148,18.21136474609375
