mode,load,0_inception_v3-32,1_mobilenet_v3_large-16,2_vgg16-32
mps-uncap,0.8,300.8430004119873,163.1019115447998,180.56511878967285
mps-uncap,0.9,592.1638011932373,235.3501319885254,413.9418601989746
mps-uncap,1.0,795.2134609222412,274.3406295776367,410.34460067749023
mps-uncap,0.5,75.93154907226562,37.0481014251709,86.20142936706543
mps-uncap,0.6,111.0222339630127,62.729597091674805,104.9802303314209
mps-uncap,0.7,167.5436496734619,115.43011665344238,191.82085990905762
mps-uncap,0.1,6.896734237670898,8.151054382324219,16.950130462646484
mps-uncap,0.2,14.547348022460938,15.109062194824219,27.968406677246094
mps-uncap,0.3,46.38075828552246,18.80788803100586,43.84636878967285
mps-uncap,0.4,46.91314697265625,30.405759811401367,47.89924621582031
