mode,load,0_densenet121-8,1_densenet161-2,2_vgg19-16
mps-uncap,0.8,11.944293975830078,16.48545265197754,11.620044708251953
mps-uncap,0.9,11.94143295288086,16.777753829956055,11.811256408691406
mps-uncap,1.0,19.05679702758789,20.173311233520508,11.706352233886719
mps-uncap,0.5,11.847734451293945,16.411542892456055,11.466741561889648
mps-uncap,0.6,12.090206146240234,16.505956649780273,11.42430305480957
mps-uncap,0.7,11.838197708129883,16.603708267211914,11.451959609985352
mps-uncap,0.1,13.841867446899414,17.595529556274414,11.529922485351562
mps-uncap,0.2,12.569427490234375,16.22629165649414,11.518001556396484
mps-uncap,0.3,12.068510055541992,16.528606414794922,11.481285095214844
mps-uncap,0.4,11.65771484375,16.416549682617188,11.446237564086914
