mode,load,0_densenet121-8,1_densenet161-2,2_vgg19-16
mps-uncap,0.8,331.4824104309082,332.78703689575195,195.04356384277344
mps-uncap,0.9,449.95665550231934,1321.4185237884521,1463.51957321167
mps-uncap,1.0,1783.282995223999,2713.810920715332,8373.252868652344
mps-uncap,0.5,92.42057800292969,116.38331413269043,143.95427703857422
mps-uncap,0.6,179.99577522277832,122.32017517089844,86.52710914611816
mps-uncap,0.7,273.7417221069336,271.51942253112793,205.28078079223633
mps-uncap,0.1,45.95184326171875,59.600830078125,33.06150436401367
mps-uncap,0.2,53.41911315917969,51.91230773925781,39.39318656921387
mps-uncap,0.3,47.872066497802734,63.009023666381836,69.68998908996582
mps-uncap,0.4,62.76273727416992,70.50848007202148,84.64336395263672
