mode,load,0_densenet121-8,1_densenet161-2,2_vgg19-16
mps-uncap,0.8,51.77783966064453,52.67024040222168,29.130220413208008
mps-uncap,0.9,40.967464447021484,57.99078941345215,24.004220962524414
mps-uncap,1.0,50.90975761413574,57.186126708984375,23.459196090698242
mps-uncap,0.5,43.20359230041504,48.85220527648926,23.36430549621582
mps-uncap,0.6,51.94258689880371,49.9567985534668,26.436567306518555
mps-uncap,0.7,43.62320899963379,51.86748504638672,22.51601219177246
mps-uncap,0.1,34.604787826538086,46.895503997802734,20.928382873535156
mps-uncap,0.2,36.79656982421875,37.97030448913574,17.78888702392578
mps-uncap,0.3,33.087968826293945,46.44632339477539,20.255327224731445
mps-uncap,0.4,40.77625274658203,48.53391647338867,27.167320251464844
