mode,load,0_densenet121-8,1_densenet161-2,2_vgg19-16
mps-uncap,0.8,41.2531852722168,46.84293270111084,14.828777313232422
mps-uncap,0.9,38.40126991271973,55.43088912963867,14.87579345703125
mps-uncap,1.0,42.14472770690918,49.09944534301758,14.841651916503906
mps-uncap,0.5,35.55223941802979,36.736202239990234,14.487719535827638
mps-uncap,0.6,37.34567165374756,39.85857963562012,14.53630924224854
mps-uncap,0.7,40.46311378479004,44.91171836853027,14.719557762145996
mps-uncap,0.1,28.559517860412598,39.598846435546875,18.78073215484619
mps-uncap,0.2,28.914737701416016,32.18655586242676,14.104318618774414
mps-uncap,0.3,25.904011726379395,30.780506134033203,13.999724388122559
mps-uncap,0.4,29.706478118896495,30.971527099609375,14.387750625610352
