mode,load,0_densenet169-16,1_densenet201-2,2_inception_v3-32
mps-uncap,0.8,67.39134788513185,33.626747131347656,41.10970497131348
mps-uncap,0.9,167.8740978240967,69.34666633605957,123.76670837402342
mps-uncap,1.0,884.371280670166,154.65860366821286,554.4035434722902
mps-uncap,0.5,15.568804740905763,14.958691596984883,12.196922302246096
mps-uncap,0.6,20.785474777221676,17.589282989501946,20.697832107543945
mps-uncap,0.7,35.066652297973626,22.076535224914558,28.728961944580078
mps-uncap,0.1,2.3077249526977512,0.4727840423583777,0.07529258728027344
mps-uncap,0.2,11.89875602722168,11.506962776184087,5.490422248840332
mps-uncap,0.3,13.00191879272461,11.052751541137692,8.183908462524414
mps-uncap,0.4,11.90071105957032,15.158557891845707,9.888124465942385
