mode,load,0_efficientnet_b7-8,1_mobilenet_v2-32,2_resnet50-2
mps-uncap,0.8,39.41035270690918,10.166406631469727,12.680292129516602
mps-uncap,0.9,40.64774513244629,11.080503463745117,13.370275497436523
mps-uncap,1.0,41.951894760131836,10.721206665039062,13.129949569702148
mps-uncap,0.5,38.02752494812012,10.353565216064453,12.778759002685547
mps-uncap,0.6,38.88869285583496,10.309457778930664,11.037826538085938
mps-uncap,0.7,39.4134521484375,10.010242462158203,12.564897537231445
mps-uncap,0.1,32.0744514465332,10.162353515625,9.873151779174805
mps-uncap,0.2,33.75983238220215,10.625839233398438,10.669231414794922
mps-uncap,0.3,35.3693962097168,9.863853454589844,11.616706848144531
mps-uncap,0.4,36.84377670288086,9.86170768737793,13.370752334594727
