mode,load,0_efficientnet_b7-8,1_mobilenet_v2-32,2_resnet50-2
mps-uncap,0.8,349.0557670593262,88.48214149475098,63.88449668884277
mps-uncap,0.9,488.94286155700684,218.25456619262695,105.84592819213867
mps-uncap,1.0,1274.336338043213,228.6245822906494,505.7330131530762
mps-uncap,0.5,102.49137878417969,40.956735610961914,41.61381721496582
mps-uncap,0.6,106.74929618835449,55.43971061706543,41.13507270812988
mps-uncap,0.7,220.14188766479492,62.9725456237793,51.38397216796875
mps-uncap,0.1,61.04421615600586,13.184070587158203,15.925884246826172
mps-uncap,0.2,50.16517639160156,19.212961196899414,23.006439208984375
mps-uncap,0.3,54.38232421875,22.62282371520996,21.15464210510254
mps-uncap,0.4,71.2740421295166,31.750917434692383,30.969858169555664
