mode,load,0_efficientnet_b7-8,1_mobilenet_v2-32,2_resnet50-2
mps-uncap,0.8,38.8513708114624,9.752044677734375,11.199235916137695
mps-uncap,0.9,39.474289417266846,9.809632301330566,11.513900756835938
mps-uncap,1.0,39.899020195007324,9.961059093475342,11.518459320068358
mps-uncap,0.5,35.53647994995117,9.826149940490723,9.71445083618164
mps-uncap,0.6,37.044668197631836,9.89504337310791,9.903039932250975
mps-uncap,0.7,38.05735111236572,9.64200496673584,11.014664173126217
mps-uncap,0.1,31.9029712677002,9.267272949218741,8.221852779388428
mps-uncap,0.2,33.02863121032715,9.323525428771973,9.039692878723143
mps-uncap,0.3,33.265347480773926,9.450602531433105,9.982855319976808
mps-uncap,0.4,34.09739017486572,9.449453353881836,10.434865951538086
