mode,load,0_efficientnet_b7-8,1_mobilenet_v2-32,2_resnet50-2
mps-uncap,0.8,0.0133514404296875,0.009059906005859375,0.0095367431640625
mps-uncap,0.9,0.01239776611328125,0.0095367431640625,0.010013580322265625
mps-uncap,1.0,0.015974044799804688,0.0095367431640625,0.009775161743164062
mps-uncap,0.5,0.012636184692382812,0.01049041748046875,0.010013580322265625
mps-uncap,0.6,0.01239776611328125,0.010013580322265625,0.010728836059570312
mps-uncap,0.7,0.011682510375976562,0.009059906005859375,0.009775161743164062
mps-uncap,0.1,0.02288818359375,0.012874603271484375,0.011444091796875
mps-uncap,0.2,0.014543533325195312,0.010967254638671875,0.01239776611328125
mps-uncap,0.3,0.014066696166992188,0.010013580322265625,0.010728836059570312
mps-uncap,0.4,0.012874603271484375,0.010728836059570312,0.011205673217773438
