mode,load,0_efficientnet_b7-8,1_mobilenet_v2-32,2_resnet50-2
mps-uncap,0.8,28.16462516784668,7.276773452758789,6.107568740844727
mps-uncap,0.9,32.413363456726074,7.515311241149902,7.138490676879883
mps-uncap,1.0,36.78107261657715,7.865309715270996,7.8449249267578125
mps-uncap,0.5,20.969629287719727,6.082296371459961,6.218194961547852
mps-uncap,0.6,22.64857292175293,6.141901016235352,6.061792373657227
mps-uncap,0.7,24.959087371826172,6.832361221313477,5.793333053588867
mps-uncap,0.1,28.449296951293945,5.966901779174805,6.402373313903809
mps-uncap,0.2,21.806001663208008,6.075620651245117,6.467342376708984
mps-uncap,0.3,21.516084671020508,6.069540977478027,6.441473960876465
mps-uncap,0.4,20.45571804046631,6.032228469848633,6.530046463012695
