mode,load,0_efficientnet_b7-8,1_mobilenet_v2-32,2_resnet50-2
mps-uncap,0.8,104.46050167083742,28.098630905151367,20.46823501586914
mps-uncap,0.9,198.31547737121585,47.49741554260254,33.230257034301786
mps-uncap,1.0,998.0185985565187,133.75961780548099,223.88362884521484
mps-uncap,0.5,37.923336029052734,14.02902603149414,12.409019470214847
mps-uncap,0.6,53.41291427612306,16.64361953735352,13.951587677001955
mps-uncap,0.7,73.86507987976074,22.180795669555664,16.57645702362061
mps-uncap,0.1,30.858516693115234,7.044982910156252,7.633042335510254
mps-uncap,0.2,31.701183319091797,9.175539016723633,9.606933593750002
mps-uncap,0.3,33.24613571166992,10.097050666809082,10.334348678588867
mps-uncap,0.4,36.00361347198486,11.934375762939453,12.357664108276369
