mode,load,0_efficientnet_b7-8,1_mobilenet_v2-32,2_resnet50-2
mps-uncap,0.8,15.343666076660156,5.522012710571289,2.7053356170654297
mps-uncap,0.9,15.313386917114258,5.511045455932617,2.697467803955078
mps-uncap,1.0,16.340017318725586,5.550622940063477,2.727508544921875
mps-uncap,0.5,15.394449234008789,5.499124526977539,2.6924610137939453
mps-uncap,0.6,15.40994644165039,5.501985549926758,2.7120113372802734
mps-uncap,0.7,15.404224395751953,5.531072616577148,2.6395320892333984
mps-uncap,0.1,15.533685684204102,5.542516708374023,2.7022361755371094
mps-uncap,0.2,15.414953231811523,5.532264709472656,2.716064453125
mps-uncap,0.3,15.469074249267578,5.532503128051758,2.7167797088623047
mps-uncap,0.4,15.44046401977539,5.5179595947265625,2.7430057525634766
