mode,load,0_densenet169-32,1_densenet169-32,2_mobilenet_v2-32,3_mobilenet_v3_small-2
mps-uncap,1.0,0.0040531158447265625,0.000476837158203125,0.000476837158203125,0.0069141387939453125
