mode,load,0_efficientnet_b6-4,1_efficientnet_b6-4,2_efficientnet_b6-4,3_efficientnet_b6-4
mig,0.1,19.796991348266616,19.01665925979615,20.191721916198727,30.241732597351074
mig,0.2,27.180242538452156,29.66873168945324,23.16308021545421,60.027122497558594
mig,0.3,38.12587738037106,34.619979858398324,43.667092323303166,62.93273925781255
mig,0.4,51.79180145263644,47.784435749053934,44.53228712081912,73.65018129348752
mig,0.5,76.44774198532104,78.20924758911114,55.547311305999756,118.18950653076173
mig,0.6,108.85184049606256,87.48764753341676,111.07905149459812,159.9511170387268
mig,0.7,116.62553787231445,187.38277912139907,153.59401464462275,197.04861640930216
mig,0.8,209.9837112426756,310.1096749305725,304.89503145217907,539.6793937683105
mig,0.9,927.8008508682251,504.52023506164556,815.5528545379639,1055.1201248168945
mig,1.0,3525.391674041748,3630.334873199463,3904.8283982276917,3730.673327445984
