mode,load,0_efficientnet_b6-4,1_efficientnet_b6-4,2_efficientnet_b6-4,3_efficientnet_b6-4
mig,0.1,19.315481185913086,21.240830421447754,20.078420639038086,36.98134422302246
mig,0.2,19.89912986755371,19.89614963531494,19.97852325439453,37.000060081481934
mig,0.3,19.655942916870117,19.800662994384766,19.93703842163086,37.045955657958984
mig,0.4,19.825458526611328,19.884824752807617,19.974589347839355,37.6201868057251
mig,0.5,21.94952964782715,23.82802963256836,22.338271141052246,39.48354721069336
mig,0.6,28.12504768371582,29.84929084777832,28.699398040771484,53.51221561431885
mig,0.7,37.91642189025879,38.27714920043945,37.25230693817139,67.2461986541748
mig,0.8,55.24420738220215,60.68432331085205,57.238101959228516,106.87255859375
mig,0.9,390.0125026702881,216.1799669265747,200.00910758972168,416.94068908691406
mig,1.0,1086.8077278137207,1766.8821811676025,1852.1697521209717,2329.123020172119
