mode,load,0_efficientnet_b6-4,1_efficientnet_b6-4,2_efficientnet_b6-4,3_efficientnet_b6-4
mig,0.1,29.83484268188478,30.520939826965332,30.722713470458988,38.90390396118165
mig,0.2,31.71372413635254,32.184982299804695,30.372095108032216,62.980055809020996
mig,0.3,35.552477836608894,36.2290382385254,37.306022644042976,66.3869857788086
mig,0.4,40.3024673461914,40.49088954925537,41.3668155670166,75.09460449218749
mig,0.5,52.36403942108155,55.001878738403306,51.45738124847414,89.53289985656738
mig,0.6,63.08090686798096,69.42019462585449,66.31233692169191,124.75218772888185
mig,0.7,90.63358306884767,95.32699584960938,88.89894485473633,156.23891353607178
mig,0.8,147.0355272293091,174.8901605606079,149.76513385772705,355.2330493927001
mig,0.9,732.8064918518068,409.1196298599244,601.8681526184082,891.1580085754397
mig,1.0,3300.5449771881104,3217.646908760071,3466.0736560821533,3637.2522354125977
