mode,load,0_efficientnet_b6-4,1_efficientnet_b6-4,2_efficientnet_b6-4,3_efficientnet_b6-4
mig,0.1,20.871374996600906,21.771918129110748,20.4600260063564,9.735934079007372
mig,0.2,43.24292699995538,43.09750773384147,40.670143124962856,24.80621574539848
mig,0.3,66.85939752613132,62.695370268181335,66.15380150124037,33.02405386736182
mig,0.4,86.7900297785139,87.3257217612026,86.32524201651104,47.71439795154813
mig,0.5,108.25085136938692,110.8102952724214,111.5236600800435,55.97261552370862
mig,0.6,125.98157593414169,126.69472593848472,129.5215153531916,67.33551186616268
mig,0.7,155.13779104298928,154.61102114391258,152.34073585570258,74.92436484863624
mig,0.8,174.58618808978318,175.50325479516005,176.3729579663947,90.14366142948225
mig,0.9,203.99579402142552,199.5933384774862,195.79364726202988,103.77264994429648
mig,1.0,203.40569215183226,203.49684692762608,203.28228557063366,106.24391207875111
