mode,load,0_efficientnet_b6-4,1_efficientnet_b6-4,2_efficientnet_b6-4,3_efficientnet_b6-4
mig,0.1,31.748056411743164,34.91973876953125,39.159297943115234,40.067195892333984
mig,0.2,31.6617488861084,31.785011291503906,31.60381317138672,40.246009826660156
mig,0.3,29.547691345214844,26.186466217041016,30.685901641845703,42.3121452331543
mig,0.4,24.265766143798828,25.375843048095703,24.448394775390625,40.67873954772949
mig,0.5,23.42391014099121,24.34086799621582,24.26886558532715,42.01364517211914
mig,0.6,23.873567581176758,24.16849136352539,24.14846420288086,41.78023338317871
mig,0.7,24.63507652282715,24.826765060424805,24.75452423095703,42.45758056640625
mig,0.8,24.447917938232422,24.67966079711914,24.642467498779297,42.42396354675293
mig,0.9,24.92070198059082,24.95861053466797,25.064945220947266,42.7548885345459
mig,1.0,24.840593338012695,24.93000030517578,25.017261505126953,42.85717010498047
