mode,load,0_efficientnet_b5-4,1_efficientnet_b5-8,2_mobilenet_v3_small-8
mps-uncap,0.8,50.62904357910158,39.63618278503419,9.863090515136719
mps-uncap,0.9,142.04504489898682,77.0564079284668,17.966508865356445
mps-uncap,1.0,3431.542778015137,239.23172950744632,252.3322582244873
mps-uncap,0.5,13.457059860229489,16.582345962524432,5.953097343444826
mps-uncap,0.6,17.550230026245117,16.801881790161133,5.519747734069828
mps-uncap,0.7,32.06987380981447,29.016733169555668,5.962610244750977
mps-uncap,0.1,1.3611316680908307,2.9081583023071467,2.446603775024415
mps-uncap,0.2,12.43424415588379,11.050939559936523,5.192303657531739
mps-uncap,0.3,12.98418045043946,11.909103393554691,5.940914154052738
mps-uncap,0.4,12.452840805053711,11.895084381103516,6.310892105102541
