mode,load,0_densenet169-4,1_mobilenet_v2-32,2_mobilenet_v2-32,3_squeezenet1_0-8
mps-uncap,1.0,0.0035762786865234375,0.00286102294921875,0.0016689300537109375,0.0040531158447265625
