mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-8,2_resnet18-8,3_resnet50-32
mps-uncap,1.0,0.0007152557373046875,0.008821487426757812,0.0011920928955078125,0.000476837158203125
