mode,load,0_efficientnet_b6-16,1_resnet50-16,2_squeezenet1_0-8
mps-uncap,0.8,41.13888740539551,13.23080062866211,5.465507507324219
mps-uncap,0.9,46.166419982910156,14.885783195495605,5.4454803466796875
mps-uncap,1.0,43.796658515930176,15.530705451965332,6.633520126342773
mps-uncap,0.5,29.308795928955078,9.422540664672852,3.8455724716186523
mps-uncap,0.6,30.51018714904785,9.786248207092285,3.8254261016845703
mps-uncap,0.7,36.196231842041016,11.74914836883545,4.420161247253418
mps-uncap,0.1,31.484603881835938,11.368036270141602,4.145979881286621
mps-uncap,0.2,25.281906127929688,10.906219482421875,4.08935546875
mps-uncap,0.3,25.404930114746094,10.686159133911133,4.066705703735352
mps-uncap,0.4,27.211904525756836,9.858131408691406,4.005908966064453
