mode,load,0_efficientnet_b6-16,1_resnet50-16,2_squeezenet1_0-8
mps-uncap,0.8,0.011682510375976562,0.009059906005859375,0.009298324584960938
mps-uncap,0.9,0.012874603271484375,0.011682510375976562,0.0095367431640625
mps-uncap,1.0,0.013113021850585938,0.014781951904296875,0.011682510375976562
mps-uncap,0.5,0.011682510375976562,0.0095367431640625,0.0095367431640625
mps-uncap,0.6,0.011682510375976562,0.011205673217773438,0.009775161743164062
mps-uncap,0.7,0.011682510375976562,0.011444091796875,0.009298324584960938
mps-uncap,0.1,0.017404556274414062,0.0152587890625,0.011444091796875
mps-uncap,0.2,0.012159347534179688,0.011205673217773438,0.011920928955078125
mps-uncap,0.3,0.011682510375976562,0.011444091796875,0.01239776611328125
mps-uncap,0.4,0.012159347534179688,0.011205673217773438,0.009298324584960938
