mode,load,0_efficientnet_b6-16,1_resnet50-16,2_squeezenet1_0-8
mps-uncap,0.8,49.78751420974731,19.1129732131958,10.351972579956055
mps-uncap,0.9,48.98877143859864,20.03718614578247,9.302396774291994
mps-uncap,1.0,45.46465158462524,20.21592378616333,10.6142520904541
mps-uncap,0.5,46.0871696472168,19.124879837036133,9.627332687377942
mps-uncap,0.6,43.6525583267212,20.05133628845214,9.968290328979485
mps-uncap,0.7,48.8175106048584,19.596757888793917,10.12510061264038
mps-uncap,0.1,44.93072032928466,19.829986095428474,9.062376022338883
mps-uncap,0.2,39.464516639709466,17.941217422485344,8.841943740844727
mps-uncap,0.3,40.299997329711914,19.02936458587647,8.950810432434077
mps-uncap,0.4,43.518369197845466,18.892230987548828,9.391105175018309
