mode,load,0_efficientnet_b6-16,1_resnet50-16,2_squeezenet1_0-8
mps-uncap,0.8,48.03013801574707,17.243051528930664,8.154726028442383
mps-uncap,0.9,48.0654239654541,18.594980239868164,7.719135284423828
mps-uncap,1.0,44.617247581481934,19.487953186035156,9.085893630981445
mps-uncap,0.5,39.269256591796875,14.971065521240238,6.720972061157228
mps-uncap,0.6,40.02118110656738,16.08407497406006,7.096719741821288
mps-uncap,0.7,46.27938270568848,16.55871868133545,7.606863975524902
mps-uncap,0.1,36.77487373352051,12.62097358703614,4.63094711303711
mps-uncap,0.2,32.29799270629883,12.562227249145506,4.956960678100587
mps-uncap,0.3,34.20217037200928,13.144540786743166,5.582141876220705
mps-uncap,0.4,36.72537803649903,14.427757263183594,6.354880332946778
