mode,load,0_efficientnet_b6-16,1_resnet50-16,2_squeezenet1_0-8
mps-uncap,0.8,52.01601982116699,25.00295639038086,13.337135314941406
mps-uncap,0.9,63.76528739929199,24.410724639892578,11.626958847045898
mps-uncap,1.0,53.02786827087402,27.407169342041016,18.2037353515625
mps-uncap,0.5,49.733638763427734,23.256301879882812,14.467239379882812
mps-uncap,0.6,46.875,22.374868392944336,12.730598449707031
mps-uncap,0.7,50.443172454833984,22.80902862548828,13.041496276855469
mps-uncap,0.1,47.08242416381836,28.685808181762695,16.035079956054688
mps-uncap,0.2,42.80567169189453,23.601055145263672,13.97085189819336
mps-uncap,0.3,42.627573013305664,20.12348175048828,13.476371765136719
mps-uncap,0.4,53.21455001831055,26.441335678100586,21.92854881286621
