mode,load,0_mobilenet_v2-2,1_resnet18-2,2_vgg19-2
mps-uncap,0.8,2.165079116821289,1.0762214660644531,2.2232532501220703
mps-uncap,0.9,2.1791458129882812,1.077413558959961,2.2270679473876953
mps-uncap,1.0,2.1963119506835938,1.0793209075927734,2.2759437561035156
mps-uncap,0.5,2.242565155029297,1.0786056518554688,2.216815948486328
mps-uncap,0.6,2.2122859954833984,1.0831356048583984,2.232074737548828
mps-uncap,0.7,2.144336700439453,1.0912418365478516,2.225160598754883
mps-uncap,0.1,2.210855484008789,1.0890960693359375,2.244234085083008
mps-uncap,0.2,2.195119857788086,1.1134147644042969,2.2275447845458984
mps-uncap,0.3,2.1822452545166016,1.0924339294433594,2.244234085083008
mps-uncap,0.4,2.2017955780029297,1.0967254638671875,2.2368431091308594
