mode,load,0_mobilenet_v2-2,1_resnet18-2,2_vgg19-2
mps-uncap,0.8,3.3509135246276855,2.548291683197022,3.0854439735412593
mps-uncap,0.9,3.3967185020446773,2.5930404663085938,3.1370544433593737
mps-uncap,1.0,3.076200485229492,2.5937557220458984,3.323569297790527
mps-uncap,0.5,4.9037456512451145,3.1492567062377925,3.09758186340332
mps-uncap,0.6,3.9260172843933105,2.8803348541259766,3.134331703186035
mps-uncap,0.7,3.7096381187438965,2.6540160179138175,3.1337666511535645
mps-uncap,0.1,6.118612289428711,3.2525062561035156,2.8147268295288086
mps-uncap,0.2,5.942859649658202,3.3013629913330074,2.886373996734619
mps-uncap,0.3,5.9577012062072745,3.377377986907959,2.9404163360595703
mps-uncap,0.4,5.701272487640381,3.3922219276428223,3.012361526489258
